public_isolate_id,dataset,cluster,posterior_probability,assigned
EC04100,3GCR,3G-LowR,9.014579102136598e-23,FALSE
EC04100,3GCR,3G-MDR,5.615480595835671e-4,FALSE
EC04100,3GCR,3G-MDR+FQ,0.9987815342124232,TRUE
EC04101,Indicator,I-FQ,0.00450907732499163,FALSE
EC04101,Indicator,I-LowR,0.00110357477875699,FALSE
EC04101,Indicator,I-MDR,0.03359856734585236,FALSE
EC04101,Indicator,I-MDR+FQ,0.00316871557788684,FALSE
EC04101,Indicator,I-TriR,0.9576200649725124,TRUE
EC04102,3GCR,3G-FQ,0.98726299983008,TRUE
EC04102,3GCR,3G-LowR,8.255105651865751e-4,FALSE
EC04102,3GCR,3G-MDR,3.148698875437978e-5,FALSE
EC04102,3GCR,3G-MDR+FQ,0.01188000261597847,FALSE
EC04103,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC04103,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC04103,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC04103,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC04104,3GCR,3G-FQ,0.0068440261734736,FALSE
EC04104,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC04104,3GCR,3G-MDR,0.00104809788841205,FALSE
EC04104,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC04105,3GCR,3G-FQ,0.00505361020901154,FALSE
EC04105,3GCR,3G-LowR,1.8389356374239344e-17,FALSE
EC04105,3GCR,3G-MDR,3.6187246054419014e-4,FALSE
EC04105,3GCR,3G-MDR+FQ,0.9945845173304442,TRUE
EC04106,3GCR,3G-FQ,6.569177279935461e-4,FALSE
EC04106,3GCR,3G-LowR,9.014579102136598e-23,FALSE
EC04106,3GCR,3G-MDR,5.615480595835671e-4,FALSE
EC04106,3GCR,3G-MDR+FQ,0.9987815342124232,TRUE
EC04107,Indicator,I-FQ,0.00288960218575193,FALSE
EC04107,Indicator,I-LowR,1.576293854767781e-4,FALSE
EC04107,Indicator,I-MDR,0.01771089978481796,FALSE
EC04107,Indicator,I-MDR+FQ,0.00147375597028515,FALSE
EC04107,Indicator,I-TriR,0.9777681126736686,TRUE
EC04108,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04108,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04108,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04108,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04109,3GCR,3G-FQ,4.338283714582682e-21,FALSE
EC04109,3GCR,3G-LowR,1.5677350752750448e-11,FALSE
EC04109,3GCR,3G-MDR,0.9997411562395148,TRUE
EC04109,3GCR,3G-MDR+FQ,2.5884374480740713e-4,FALSE
EC04110,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC04110,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC04110,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC04110,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC04111,Indicator,I-FQ,0.9742145881836314,TRUE
EC04111,Indicator,I-LowR,7.860816122705717e-162,FALSE
EC04111,Indicator,I-MDR,2.663903165189738e-6,FALSE
EC04111,Indicator,I-MDR+FQ,0.0176158761843917,FALSE
EC04111,Indicator,I-TriR,0.00816687172881234,FALSE
EC04112,Indicator,I-FQ,0,FALSE
EC04112,Indicator,I-LowR,0.08452775702359588,FALSE
EC04112,Indicator,I-MDR,0.01687001190002929,FALSE
EC04112,Indicator,I-MDR+FQ,0,FALSE
EC04112,Indicator,I-TriR,0.8986022310763748,TRUE
EC04113,Indicator,I-FQ,0.00410627363460862,FALSE
EC04113,Indicator,I-LowR,1.4380418485827632e-72,FALSE
EC04113,Indicator,I-MDR,0.00727566395257218,FALSE
EC04113,Indicator,I-MDR+FQ,0.9885366077082997,TRUE
EC04113,Indicator,I-TriR,8.145470451918062e-5,FALSE
EC04114,3GCR,3G-FQ,4.022760031647032e-20,FALSE
EC04114,3GCR,3G-LowR,2.8178544745571136e-10,FALSE
EC04114,3GCR,3G-MDR,0.9997723844820964,TRUE
EC04114,3GCR,3G-MDR+FQ,2.2761523611769923e-4,FALSE
EC04115,3GCR,3G-FQ,3.070736805558292e-9,FALSE
EC04115,3GCR,3G-LowR,0.9899762655894594,TRUE
EC04115,3GCR,3G-MDR,0.00933831631743807,FALSE
EC04115,3GCR,3G-MDR+FQ,6.85415022365414e-4,FALSE
EC04116,Indicator,I-FQ,0.9970144357369032,TRUE
EC04116,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC04116,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC04116,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC04116,Indicator,I-TriR,0.00238565399371799,FALSE
EC04117,3GCR,3G-FQ,6.364335851727376e-10,FALSE
EC04117,3GCR,3G-LowR,1.3800941375634544e-11,FALSE
EC04117,3GCR,3G-MDR,0.7784824668185661,TRUE
EC04117,3GCR,3G-MDR+FQ,0.2215175325311991,FALSE
EC04118,3GCR,3G-FQ,3.027593960119298e-20,FALSE
EC04118,3GCR,3G-LowR,0.839149252084172,TRUE
EC04118,3GCR,3G-MDR,0.16083853228544412,FALSE
EC04118,3GCR,3G-MDR+FQ,1.221563038361004e-5,FALSE
EC04119,Indicator,I-FQ,0,FALSE
EC04119,Indicator,I-LowR,1.7573726365799506e-127,FALSE
EC04119,Indicator,I-MDR,0.9999672077123516,TRUE
EC04119,Indicator,I-MDR+FQ,0,FALSE
EC04119,Indicator,I-TriR,3.279228764887599e-5,FALSE
EC04120,Indicator,I-FQ,1.9470621005345347e-4,FALSE
EC04120,Indicator,I-LowR,2.920183358945734e-75,FALSE
EC04120,Indicator,I-MDR,4.900511997700599e-4,FALSE
EC04120,Indicator,I-MDR+FQ,0.9993152425901763,TRUE
EC04120,Indicator,I-TriR,6.550462419456212e-110,FALSE
EC04121,Indicator,I-FQ,0.9393226562610124,TRUE
EC04121,Indicator,I-LowR,4.266208548541653e-163,FALSE
EC04121,Indicator,I-MDR,1.4283677619234506e-6,FALSE
EC04121,Indicator,I-MDR+FQ,0.06067591537122575,FALSE
EC04121,Indicator,I-TriR,2.1414579885564984e-106,FALSE
EC04122,Indicator,I-FQ,0,FALSE
EC04122,Indicator,I-LowR,3.0796817560778824e-19,FALSE
EC04122,Indicator,I-MDR,0.9997970884593456,TRUE
EC04122,Indicator,I-MDR+FQ,0,FALSE
EC04122,Indicator,I-TriR,2.029115406544249e-4,FALSE
EC04123,3GCR,3G-FQ,3.070736805558292e-9,FALSE
EC04123,3GCR,3G-LowR,0.9899762655894594,TRUE
EC04123,3GCR,3G-MDR,0.00933831631743807,FALSE
EC04123,3GCR,3G-MDR+FQ,6.85415022365414e-4,FALSE
EC04124,Indicator,I-FQ,0.8125795340829371,TRUE
EC04124,Indicator,I-LowR,2.0678282006366608e-162,FALSE
EC04124,Indicator,I-MDR,3.0317606791436045e-5,FALSE
EC04124,Indicator,I-MDR+FQ,0.13293035761457828,FALSE
EC04124,Indicator,I-TriR,0.05445979069569297,FALSE
EC04125,Indicator,I-FQ,0.02194519838361394,FALSE
EC04125,Indicator,I-LowR,0.9632751720215836,TRUE
EC04125,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC04125,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC04125,Indicator,I-TriR,0.01468888579672739,FALSE
EC04126,Indicator,I-FQ,0,FALSE
EC04126,Indicator,I-LowR,5.746089255501813e-22,FALSE
EC04126,Indicator,I-MDR,0.999943766939728,TRUE
EC04126,Indicator,I-MDR+FQ,0,FALSE
EC04126,Indicator,I-TriR,5.62330602719676e-5,FALSE
EC04127,Indicator,I-FQ,0.00410627363460862,FALSE
EC04127,Indicator,I-LowR,1.4380418485827632e-72,FALSE
EC04127,Indicator,I-MDR,0.00727566395257218,FALSE
EC04127,Indicator,I-MDR+FQ,0.9885366077082997,TRUE
EC04127,Indicator,I-TriR,8.145470451918062e-5,FALSE
EC04128,Indicator,I-FQ,0,FALSE
EC04128,Indicator,I-LowR,5.746089255501813e-22,FALSE
EC04128,Indicator,I-MDR,0.999943766939728,TRUE
EC04128,Indicator,I-MDR+FQ,0,FALSE
EC04128,Indicator,I-TriR,5.62330602719676e-5,FALSE
EC04129,Indicator,I-FQ,0,FALSE
EC04129,Indicator,I-LowR,0.7022568113875023,TRUE
EC04129,Indicator,I-MDR,0.00323953247841138,FALSE
EC04129,Indicator,I-MDR+FQ,0,FALSE
EC04129,Indicator,I-TriR,0.29450365613408647,FALSE
EC04130,3GCR,3G-FQ,5.079469106843439e-9,FALSE
EC04130,3GCR,3G-LowR,0.8448134156883861,TRUE
EC04130,3GCR,3G-MDR,0.1432309656880538,FALSE
EC04130,3GCR,3G-MDR+FQ,0.01195561354409057,FALSE
EC04131,3GCR,3G-FQ,1.1288677840838272e-12,FALSE
EC04131,3GCR,3G-LowR,1.4104589452796934e-20,FALSE
EC04131,3GCR,3G-MDR,0.33919513471480556,FALSE
EC04131,3GCR,3G-MDR+FQ,0.6608048652840653,TRUE
EC04132,Indicator,I-FQ,0.20744537570512628,FALSE
EC04132,Indicator,I-LowR,5.928571758381534e-56,FALSE
EC04132,Indicator,I-MDR,7.257540803374937e-4,FALSE
EC04132,Indicator,I-MDR+FQ,0.6343341576026853,TRUE
EC04132,Indicator,I-TriR,0.15749471261185136,FALSE
EC04133,3GCR,3G-FQ,0.0068440261734736,FALSE
EC04133,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC04133,3GCR,3G-MDR,0.00104809788841205,FALSE
EC04133,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC04134,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC04134,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC04134,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC04134,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC04135,Indicator,I-FQ,0.9970144357369032,TRUE
EC04135,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC04135,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC04135,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC04135,Indicator,I-TriR,0.00238565399371799,FALSE
EC04136,Indicator,I-FQ,7.432612227301813e-6,FALSE
EC04136,Indicator,I-LowR,5.348855242958064e-22,FALSE
EC04136,Indicator,I-MDR,0.9775844195389152,TRUE
EC04136,Indicator,I-MDR+FQ,0.02220251509461255,FALSE
EC04136,Indicator,I-TriR,2.056327542456244e-4,FALSE
EC04137,Indicator,I-FQ,0.02230025648677868,FALSE
EC04137,Indicator,I-LowR,0.02274552530951005,FALSE
EC04137,Indicator,I-MDR,0.00476762657692006,FALSE
EC04137,Indicator,I-MDR+FQ,2.902490734066857e-4,FALSE
EC04137,Indicator,I-TriR,0.9498963425533848,TRUE
EC04138,Indicator,I-FQ,0,FALSE
EC04138,Indicator,I-LowR,3.0796817560778824e-19,FALSE
EC04138,Indicator,I-MDR,0.9997970884593456,TRUE
EC04138,Indicator,I-MDR+FQ,0,FALSE
EC04138,Indicator,I-TriR,2.029115406544249e-4,FALSE
EC04139,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04139,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04139,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04139,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04140,Indicator,I-FQ,4.0233320280550936e-4,FALSE
EC04140,Indicator,I-LowR,1.6945485227982915e-182,FALSE
EC04140,Indicator,I-MDR,1.473520108694073e-4,FALSE
EC04140,Indicator,I-MDR+FQ,0.9994503147863254,TRUE
EC04140,Indicator,I-TriR,9.552892278980049e-110,FALSE
EC04141,3GCR,3G-FQ,0.9719178114261844,TRUE
EC04141,3GCR,3G-LowR,8.627487996975048e-4,FALSE
EC04141,3GCR,3G-MDR,1.496990297368397e-4,FALSE
EC04141,3GCR,3G-MDR+FQ,0.027069740744381,FALSE
EC04142,3GCR,3G-FQ,0.0068440261734736,FALSE
EC04142,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC04142,3GCR,3G-MDR,0.00104809788841205,FALSE
EC04142,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC04143,Indicator,I-FQ,0.9970144357369032,TRUE
EC04143,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC04143,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC04143,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC04143,Indicator,I-TriR,0.00238565399371799,FALSE
EC04144,Indicator,I-FQ,0,FALSE
EC04144,Indicator,I-LowR,1.3671899909261553e-122,FALSE
EC04144,Indicator,I-MDR,0.9991733778173932,TRUE
EC04144,Indicator,I-MDR+FQ,0,FALSE
EC04144,Indicator,I-TriR,8.266221826073592e-4,FALSE
EC04145,Indicator,I-FQ,0.9970144357369032,TRUE
EC04145,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC04145,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC04145,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC04145,Indicator,I-TriR,0.00238565399371799,FALSE
EC04146,3GCR,3G-FQ,1.4982442994732614e-19,FALSE
EC04146,3GCR,3G-LowR,0.5207934401134119,TRUE
EC04146,3GCR,3G-MDR,0.4791464327318574,FALSE
EC04146,3GCR,3G-MDR+FQ,6.0127154730478615e-5,FALSE
EC04147,3GCR,3G-FQ,6.364335851727376e-10,FALSE
EC04147,3GCR,3G-LowR,1.3800941375634544e-11,FALSE
EC04147,3GCR,3G-MDR,0.7784824668185661,TRUE
EC04147,3GCR,3G-MDR+FQ,0.2215175325311991,FALSE
EC04148,Indicator,I-FQ,0,FALSE
EC04148,Indicator,I-LowR,0.9073155731809148,TRUE
EC04148,Indicator,I-MDR,0.00340360622069758,FALSE
EC04148,Indicator,I-MDR+FQ,0,FALSE
EC04148,Indicator,I-TriR,0.08928082059838777,FALSE
EC04149,Indicator,I-FQ,0,FALSE
EC04149,Indicator,I-LowR,2.3786935162817836e-15,FALSE
EC04149,Indicator,I-MDR,0.9993018321745416,TRUE
EC04149,Indicator,I-MDR+FQ,0,FALSE
EC04149,Indicator,I-TriR,6.981678254556393e-4,FALSE
EC04150,3GCR,3G-FQ,0.05056397760224269,FALSE
EC04150,3GCR,3G-LowR,2.8438352841492204e-15,FALSE
EC04150,3GCR,3G-MDR,6.48648260883009e-4,FALSE
EC04150,3GCR,3G-MDR+FQ,0.9487873741368716,TRUE
EC04151,Indicator,I-FQ,0,FALSE
EC04151,Indicator,I-LowR,0.9960472403517876,TRUE
EC04151,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC04151,Indicator,I-MDR+FQ,0,FALSE
EC04151,Indicator,I-TriR,0.00386639595335505,FALSE
EC04152,Indicator,I-FQ,0,FALSE
EC04152,Indicator,I-LowR,0.08452775702359588,FALSE
EC04152,Indicator,I-MDR,0.01687001190002929,FALSE
EC04152,Indicator,I-MDR+FQ,0,FALSE
EC04152,Indicator,I-TriR,0.8986022310763748,TRUE
EC04153,3GCR,3G-FQ,2.4822212141060485e-11,FALSE
EC04153,3GCR,3G-LowR,9.864180956307012e-18,FALSE
EC04153,3GCR,3G-MDR,0.6959208039706707,TRUE
EC04153,3GCR,3G-MDR+FQ,0.30407919600450695,FALSE
EC04154,Indicator,I-FQ,0,FALSE
EC04154,Indicator,I-LowR,0.9960472403517876,TRUE
EC04154,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC04154,Indicator,I-MDR+FQ,0,FALSE
EC04154,Indicator,I-TriR,0.00386639595335505,FALSE
EC04155,Indicator,I-FQ,0.5094807339706341,TRUE
EC04155,Indicator,I-LowR,2.627006313147045e-121,FALSE
EC04155,Indicator,I-MDR,0.4660512221381245,FALSE
EC04155,Indicator,I-MDR+FQ,0.02200666778059323,FALSE
EC04155,Indicator,I-TriR,0.00246137611064738,FALSE
EC04156,3GCR,3G-FQ,9.237397451162699e-10,FALSE
EC04156,3GCR,3G-LowR,2.512155631881189e-12,FALSE
EC04156,3GCR,3G-MDR,0.6802029798466243,TRUE
EC04156,3GCR,3G-MDR+FQ,0.3197970192271236,FALSE
EC04157,Indicator,I-FQ,2.661733086945154e-5,FALSE
EC04157,Indicator,I-LowR,4.779102367905008e-183,FALSE
EC04157,Indicator,I-MDR,6.109616651299292e-4,FALSE
EC04157,Indicator,I-MDR+FQ,0.9993612623358988,TRUE
EC04157,Indicator,I-TriR,1.1586681015831788e-6,FALSE
EC04158,3GCR,3G-FQ,0.9719178114261844,TRUE
EC04158,3GCR,3G-LowR,8.627487996975048e-4,FALSE
EC04158,3GCR,3G-MDR,1.496990297368397e-4,FALSE
EC04158,3GCR,3G-MDR+FQ,0.027069740744381,FALSE
EC04159,Indicator,I-FQ,0.00410627363460862,FALSE
EC04159,Indicator,I-LowR,1.4380418485827632e-72,FALSE
EC04159,Indicator,I-MDR,0.00727566395257218,FALSE
EC04159,Indicator,I-MDR+FQ,0.9885366077082997,TRUE
EC04159,Indicator,I-TriR,8.145470451918062e-5,FALSE
EC04160,3GCR,3G-FQ,3.070736805558292e-9,FALSE
EC04160,3GCR,3G-LowR,0.9899762655894594,TRUE
EC04160,3GCR,3G-MDR,0.00933831631743807,FALSE
EC04160,3GCR,3G-MDR+FQ,6.85415022365414e-4,FALSE
EC04161,3GCR,3G-FQ,0.7187503255930868,TRUE
EC04161,3GCR,3G-LowR,1.6124480430422197e-13,FALSE
EC04161,3GCR,3G-MDR,5.179073062049066e-4,FALSE
EC04161,3GCR,3G-MDR+FQ,0.2807317671005466,FALSE
EC04162,3GCR,3G-FQ,0.9956405536936902,TRUE
EC04162,3GCR,3G-LowR,0.0017131567822756,FALSE
EC04162,3GCR,3G-MDR,1.653862544187506e-5,FALSE
EC04162,3GCR,3G-MDR+FQ,0.0026297508985926,FALSE
EC04163,Indicator,I-FQ,0.00298621392531287,FALSE
EC04163,Indicator,I-LowR,4.692016304896969e-72,FALSE
EC04163,Indicator,I-MDR,0.0064324463002921,FALSE
EC04163,Indicator,I-MDR+FQ,0.9905441608394958,TRUE
EC04163,Indicator,I-TriR,3.717893489921861e-5,FALSE
EC04164,Indicator,I-FQ,0,FALSE
EC04164,Indicator,I-LowR,0.9960472403517876,TRUE
EC04164,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC04164,Indicator,I-MDR+FQ,0,FALSE
EC04164,Indicator,I-TriR,0.00386639595335505,FALSE
EC04165,Indicator,I-FQ,0.9970144357369032,TRUE
EC04165,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC04165,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC04165,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC04165,Indicator,I-TriR,0.00238565399371799,FALSE
EC04166,Indicator,I-FQ,2.1420182256081795e-4,FALSE
EC04166,Indicator,I-LowR,2.8822358707021896e-19,FALSE
EC04166,Indicator,I-MDR,0.9827108769988055,TRUE
EC04166,Indicator,I-MDR+FQ,0.01632891482984107,FALSE
EC04166,Indicator,I-TriR,7.460063487926307e-4,FALSE
EC04167,Indicator,I-FQ,7.432612227301813e-6,FALSE
EC04167,Indicator,I-LowR,5.348855242958064e-22,FALSE
EC04167,Indicator,I-MDR,0.9775844195389152,TRUE
EC04167,Indicator,I-MDR+FQ,0.02220251509461255,FALSE
EC04167,Indicator,I-TriR,2.056327542456244e-4,FALSE
EC04168,3GCR,3G-FQ,0.98726299983008,TRUE
EC04168,3GCR,3G-LowR,8.255105651865751e-4,FALSE
EC04168,3GCR,3G-MDR,3.148698875437978e-5,FALSE
EC04168,3GCR,3G-MDR+FQ,0.01188000261597847,FALSE
EC04169,3GCR,3G-FQ,0.9719178114261844,TRUE
EC04169,3GCR,3G-LowR,8.627487996975048e-4,FALSE
EC04169,3GCR,3G-MDR,1.496990297368397e-4,FALSE
EC04169,3GCR,3G-MDR+FQ,0.027069740744381,FALSE
EC04170,Indicator,I-FQ,0,FALSE
EC04170,Indicator,I-LowR,0.9960472403517876,TRUE
EC04170,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC04170,Indicator,I-MDR+FQ,0,FALSE
EC04170,Indicator,I-TriR,0.00386639595335505,FALSE
EC04171,3GCR,3G-FQ,0.9956405536936902,TRUE
EC04171,3GCR,3G-LowR,0.0017131567822756,FALSE
EC04171,3GCR,3G-MDR,1.653862544187506e-5,FALSE
EC04171,3GCR,3G-MDR+FQ,0.0026297508985926,FALSE
EC04172,3GCR,3G-FQ,3.508975453568944e-12,FALSE
EC04172,3GCR,3G-LowR,9.02199242083756e-20,FALSE
EC04172,3GCR,3G-MDR,0.5491429737900595,TRUE
EC04172,3GCR,3G-MDR+FQ,0.4508570262064316,FALSE
EC04173,3GCR,3G-FQ,0.19510892436747815,FALSE
EC04173,3GCR,3G-LowR,2.2581100316992295e-14,FALSE
EC04173,3GCR,3G-MDR,0.00130359812873891,FALSE
EC04173,3GCR,3G-MDR+FQ,0.8035874775037601,TRUE
EC04174,3GCR,3G-FQ,0.0068440261734736,FALSE
EC04174,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC04174,3GCR,3G-MDR,0.00104809788841205,FALSE
EC04174,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC04175,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04175,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04175,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04175,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04176,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04176,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04176,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04176,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04177,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04177,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04177,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04177,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04178,3GCR,3G-FQ,0.06773501095872823,FALSE
EC04178,3GCR,3G-LowR,2.7847473982480588e-19,FALSE
EC04178,3GCR,3G-MDR,0.00111869263599721,FALSE
EC04178,3GCR,3G-MDR+FQ,0.931146296405274,TRUE
EC04179,Indicator,I-FQ,0,FALSE
EC04179,Indicator,I-LowR,0.9960472403517876,TRUE
EC04179,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC04179,Indicator,I-MDR+FQ,0,FALSE
EC04179,Indicator,I-TriR,0.00386639595335505,FALSE
EC04180,3GCR,3G-FQ,4.276238094859147e-21,FALSE
EC04180,3GCR,3G-LowR,1.0555131024319156e-6,FALSE
EC04180,3GCR,3G-MDR,0.999722286646806,TRUE
EC04180,3GCR,3G-MDR+FQ,2.766578400914493e-4,FALSE
EC04181,Indicator,I-FQ,0,FALSE
EC04181,Indicator,I-LowR,0.08452775702359588,FALSE
EC04181,Indicator,I-MDR,0.01687001190002929,FALSE
EC04181,Indicator,I-MDR+FQ,0,FALSE
EC04181,Indicator,I-TriR,0.8986022310763748,TRUE
EC04182,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04182,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04182,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04182,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04183,Indicator,I-FQ,0.8271245581533909,TRUE
EC04183,Indicator,I-LowR,9.851202990069449e-55,FALSE
EC04183,Indicator,I-MDR,8.302634911962076e-5,FALSE
EC04183,Indicator,I-MDR+FQ,0.04684364308637337,FALSE
EC04183,Indicator,I-TriR,0.12594877241111613,FALSE
EC04184,3GCR,3G-FQ,0.02260614495089722,FALSE
EC04184,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC04184,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC04184,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC04185,Indicator,I-FQ,0,FALSE
EC04185,Indicator,I-LowR,2.3786935162817836e-15,FALSE
EC04185,Indicator,I-MDR,0.9993018321745416,TRUE
EC04185,Indicator,I-MDR+FQ,0,FALSE
EC04185,Indicator,I-TriR,6.981678254556393e-4,FALSE
EC04186,3GCR,3G-FQ,1.8924924656344476e-22,FALSE
EC04186,3GCR,3G-LowR,1.2532964514089295e-17,FALSE
EC04186,3GCR,3G-MDR,0.9996025842333992,TRUE
EC04186,3GCR,3G-MDR+FQ,3.974157666006198e-4,FALSE
EC04187,Indicator,I-FQ,0.00433344418358595,FALSE
EC04187,Indicator,I-LowR,1.7985592014396754e-4,FALSE
EC04187,Indicator,I-MDR,0.06784396901289626,FALSE
EC04187,Indicator,I-MDR+FQ,0.01319005622456081,FALSE
EC04187,Indicator,I-TriR,0.9144526746588132,TRUE
EC04188,Indicator,I-FQ,0.9970144357369032,TRUE
EC04188,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC04188,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC04188,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC04188,Indicator,I-TriR,0.00238565399371799,FALSE
EC04189,Indicator,I-FQ,0.02194519838361394,FALSE
EC04189,Indicator,I-LowR,0.9632751720215836,TRUE
EC04189,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC04189,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC04189,Indicator,I-TriR,0.01468888579672739,FALSE
EC04190,3GCR,3G-FQ,5.079469106843439e-9,FALSE
EC04190,3GCR,3G-LowR,0.8448134156883861,TRUE
EC04190,3GCR,3G-MDR,0.1432309656880538,FALSE
EC04190,3GCR,3G-MDR+FQ,0.01195561354409057,FALSE
EC04191,Indicator,I-FQ,0.02194519838361394,FALSE
EC04191,Indicator,I-LowR,0.9632751720215836,TRUE
EC04191,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC04191,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC04191,Indicator,I-TriR,0.01468888579672739,FALSE
EC04192,3GCR,3G-FQ,0.0068440261734736,FALSE
EC04192,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC04192,3GCR,3G-MDR,0.00104809788841205,FALSE
EC04192,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC04193,3GCR,3G-FQ,3.4408717875566475e-11,FALSE
EC04193,3GCR,3G-LowR,1.7148665446339551e-18,FALSE
EC04193,3GCR,3G-MDR,0.5807389847768002,TRUE
EC04193,3GCR,3G-MDR+FQ,0.4192610151887909,FALSE
EC04194,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC04194,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC04194,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC04194,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC04195,3GCR,3G-FQ,5.079469106843439e-9,FALSE
EC04195,3GCR,3G-LowR,0.8448134156883861,TRUE
EC04195,3GCR,3G-MDR,0.1432309656880538,FALSE
EC04195,3GCR,3G-MDR+FQ,0.01195561354409057,FALSE
EC04196,3GCR,3G-FQ,6.569177279935461e-4,FALSE
EC04196,3GCR,3G-LowR,9.014579102136598e-23,FALSE
EC04196,3GCR,3G-MDR,5.615480595835671e-4,FALSE
EC04196,3GCR,3G-MDR+FQ,0.9987815342124232,TRUE
EC04197,Indicator,I-FQ,0,FALSE
EC04197,Indicator,I-LowR,4.467771974180933e-17,FALSE
EC04197,Indicator,I-MDR,0.9985832909083198,TRUE
EC04197,Indicator,I-MDR+FQ,0,FALSE
EC04197,Indicator,I-TriR,0.00141670909168038,FALSE
EC04198,Indicator,I-FQ,0.8271245581533909,TRUE
